露營場名稱,縣市別,鄉/鎮/市/區,經度,緯度,地址,電話,手機,網站
星願村露營區(原川中島七里香露營區),南投縣,仁愛鄉,120.9518223,24.0766283,明月巷95之1附1號,,931364697,https://www.facebook.com/wishcamping/
夢谷瀑布露營區,南投縣,仁愛鄉,121.087199,24.020343,無,,980618781,
畫眉園露營區,南投縣,仁愛鄉,120.9866307,24.077213,山林巷10號,,988720902,https://facebook.com/huameiyuan/?locale2=zh_TW
山中流域露營區,南投縣,水里鄉,120.8514146,23.8250558,水里五路,,915001531,https://www.facebook.com/mountainrivercamp/
美麗水里生態園,南投縣,水里鄉,120.8578189,23.8209636,南投縣水里鄉農富路93號(對面),,932890187,https://www.facebook.com/shuiliriver/
采荷莊民宿,南投縣,水里鄉,120.8651139,23.8022528,南投縣水里鄉回窯路35巷7號,,937594655,https://www.facebook.com/bearloveholiday.lotusfantasy/
邊界Boundary露營區,南投縣,水里鄉,120.87172,23.7527,新南路,,960087699,
大灣農園露營區,南投縣,水里鄉,120.8632216,23.8258421,南投縣水里鄉大灣路11號,,931564808,https://www.facebook.com/GBFCS/
浬賀露營區,南投縣,水里鄉,120.86065,23.82615,水里路,,989729138,
南田牧野家,南投縣,名間鄉,120.6440585,23.8661479,南投縣名間鄉籃口巷20號,492273581,,http://www.muyejia2011.com/
春秋茶事,南投縣,名間鄉,120.6434239,23.8245196,埔中巷32-7號,492581494,900204150,http://www.fingertea.com.tw/
水鏡農莊休閒農場,南投縣,名間鄉,120.7002284,23.8758637,南投縣名間鄉客庄巷17-6號,492227211,911609911,https://www.facebook.com/shuijing.farm/?ref=br_rs
茶語露親子露營區,南投縣,竹山鎮,120.73979,23.68192,無,,931648523,https://www.facebook.com/p/%E8%8C%B6%E8%AA%9E%E9%9C%B2%E8%A6%AA%E5%AD%90%E9%9C%B2%E7%87%9F%E5%8D%80-100076070085367/?locale=zh_TW
雲頂星空,南投縣,竹山鎮,120.74146,23.67904,無,,919012345,
深山林內,南投縣,竹山鎮,120.71511,23.6877,大鞍里頂林路累藤巷6-66號,,914091455,https://bamboo1100.ego.tw/
回歸自然二八露營場,南投縣,竹山鎮,120.71872,23.74051,鹿山路606-7號,,921301171,
上山樂活,南投縣,竹山鎮,120.7191819,23.6956014,頂林路461號,,933779848,http://www.lohascamp.com/
Henyea Forest Life亨野草堂,南投縣,竹山鎮,120.7664178,23.66866862,杉林溪羊灣巷250-1號,,918088815,
大鞍幸福農場,南投縣,竹山鎮,120.7144582,23.7118396,中坑路319號,,909661177,https://www.facebook.com/da.an2009886
天山水茗茶,南投縣,竹山鎮,120.7636389,23.6595061,安山路35號,,919670956,
右下四角村,南投縣,竹山鎮,120.709922,23.776094,集山路二段892之18號,,492658785,
露自在,南投縣,竹山鎮,120.76621,23.6736,大鞍里羊灣巷236-1號,,934061958,
迦南美地園區,南投縣,竹山鎮,120.6919969,23.7527635,中山路7之88號,,928224484,https://www.facebook.com/921cannan/
麻吉露營區,南投縣,竹山鎮,120.7674096,23.6676798,鹿谷鄉羊仔灣236號,,933584748,https://maji-camp.ego.tw/
喆閒茶園露營區,南投縣,竹山鎮,120.7490285,23.6634202,南投縣竹山鎮五寮巷6-1號,,976550868,https://www.facebook.com/profile.php?id=100054659700900
哈比露營區,南投縣,竹山鎮,120.752848,23.8144931,南投縣竹山鎮集山路一段437號,,966678138,https://www.facebook.com/groups/557529097750033/
牛母坪露營區,南投縣,竹山鎮,120.6455855,23.7002132,鲤魚里鲤行路134號,,933651978,https://www.facebook.com/cowhillcamp/
杉林雲境露營區,南投縣,竹山鎮,120.7661271,23.6579906,安山路41-1號,,975553823,https://evshhips.pixnet.net/blog/post/347956582
翠山,南投縣,竹山鎮,120.71632,23.70374,大鞍里竹寮巷1-3號,,932010030,
山湖水岸,南投縣,竹山鎮,120.71456,23.69848,竹山鎮大鞍里頂林路562-5號,,915282578,https://www.facebook.com/p/%E5%B1%B1%E6%B9%96%E6%B0%B4%E5%B2%B8-100066362992945/?locale=zh_TW
竹杉林園露營區,南投縣,竹山鎮,120.67353,23.79618,下坪里枋平巷22-100號,,932661128,
山思雲想,南投縣,竹山鎮,120.7183,23.697535,大林巷16-32號,,921357692,
竹屋部落民宿,南投縣,竹山鎮,120.719071,23.765011,南投縣竹山鎮東鄉路1-67號,492639161,,https://www.facebook.com/profile.php?id=100045433947176
星月秘境休閒農場,南投縣,竹山鎮,120.7051843,23.73823623,南投縣竹山鎮桂林里中山路888號,,929789834,
江澤休閒民宿,南投縣,竹山鎮,120.67533,23.779618,南投縣竹山鎮下坪路199號,,980936047,
空中邊境景觀農場,南投縣,竹山鎮,120.7133487,23.699018,大林巷16-50號,492841229,905199305,http://skylounge.ego.tw/
垂枝女貞農場,南投縣,竹山鎮,120.6748775,23.7700549,枋坪巷22-50號,,932558513,
湖山水庫祕境,南投縣,竹山鎮,120.64495,23.69742,鯉行路152號,,921655046,
旭爸爸の窩,南投縣,竹山鎮,120.7684007,23.6565628,大鞍里安山路70-1號,,919724219,http://www.xu-baba.com.tw/
竹山地心谷營區（2棧）,南投縣,竹山鎮,120.73448,23.6667,大鞍里頂林路590號,,986332777,
里山生態農場,南投縣,竹山鎮,120.737028,23.6839246,鹿寮巷2-2號,,933536509,https://www.facebook.com/lsst432
老茶緣露營場,南投縣,竹山鎮,120.7132589,23.7487202,鹿山路688號,,939592165,https://www.facebook.com/people/%E8%80%81%E8%8C%B6%E7%B7%A3%E9%9C%B2%E7%87%9F%E5%A0%B4/100063762317703/
杉野露營區,南投縣,竹山鎮,120.7677144,23.6564352,安山路70號,,932596090,
忘憂天空露營區,南投縣,竹山鎮,120.6922231,23.7014212,南投縣竹山鎮田南巷22-2,,923142871,https://www.facebook.com/ï¼E5ï¼BFï¼98ï¼E6ï¼86ï¼82ï¼E5ï¼A4ï¼A9ï¼E7ï¼A9ï¼BAï¼E6ï¼B8ï¼A1ï¼E5ï¼81ï¼87ï¼E6ï¼9Dï¼91-1732918630360533/
波希謐境,南投縣,竹山鎮,,,鯉南路309-3號,,,
竹內露營區,南投縣,竹山鎮,120.7255602,23.6819712,頂林路588號55,,919035308,
瑞櫻山莊露營區,南投縣,竹山鎮,120.7162157,23.6975026,頂林路562-3號,,933017038,https://www.facebook.com/luckysakura.villa/
靜竹星空觀景露營區,南投縣,竹山鎮,120.7174274,23.7413405,鹿山路604號,,935397685,https://www.facebook.com/profile.php?id=100064171411727
風秀露營fog showing camping(二城禧茶),南投縣,竹山鎮,120.73084,23.701066,南投縣鹿谷鄉中湖巷16-39號(導航地址),,921301087,
雲野露營區,南投縣,竹山鎮,120.71502,23.71231,中坑路318號,,988112366,https://www.facebook.com/profile.php?id=100090494427486
大鞍松林露營區,南投縣,竹山鎮,120.72017,23.70192,竹寮巷8號,,921390129,
野放巴蒂露營區,南投縣,信義鄉,120.9511805,23.79363757,青雲路段656號,,966525482,
阿里曼山莊,南投縣,信義鄉,120.9980809,23.7990983,丹大林道舊線,,935998957,https://www.facebook.com/godbless0906487675/
勞恩布妮的家,南投縣,信義鄉,,,南投縣信義鄉望鄉部落,,937154493,
拿哥的秘密基地浪漫露營區,南投縣,信義鄉,120.9417081,23.8245493,和平巷85~3號,,985838322,
石方緣,南投縣,信義鄉,120.9654,23.79262,開信巷土虱灣1-1號,,982017628,
雙龍景觀營地(雙龍橋),南投縣,信義鄉,120.9467607,23.7856043,光復巷11-5號,,921355088,https://www.facebook.com/balan001/
玉山星空露營區,南投縣,信義鄉,120.922959,23.557782,南投縣信義鄉東埔村開高巷30號,,927788966,
源頭溫泉民宿,南投縣,信義鄉,120.9324414,23.5649401,開高巷61-6號,,923100510,
瑪兒屋營地,南投縣,信義鄉,120.8812423,23.6310644,信筆巷170-5號,,928666571,https://bed-and-breakfast-675.business.site/
都構密思木屋民宿,南投縣,信義鄉,120.881031,23.598355,南投縣信義鄉望和巷10之10號,,926698523,https://www.facebook.com/profile.php?id=100063650626997
哈努英餐坊營地,南投縣,信義鄉,120.95264,23.7923,地利村開信巷18-6號,,958184000,
山裡面的嵐卡,南投縣,信義鄉,120.96325,23.7943056,地利村姑姑山(台16線臨29號3公里),,979625638,https://www.facebook.com/sai0326/
瑪南吾瑪芙露營區,南投縣,信義鄉,120.885331,23.6070232,望美村望和巷19號望鄉部落,,935897706,https://www.facebook.com/profile.php?id=100064007162003
吟玖鄉溫泉別館,南投縣,信義鄉,120.92006,23.5660195,南投縣信義鄉開高巷136-2號,,,
森谷漫活,南投縣,信義鄉,121.0014116,23.7857498,台16線2-1號,,975388633,https://sites.google.com/site/sengumanhuo633/home
天時農莊,南投縣,信義鄉,121.0013261,23.7884733,河流坪,,911798707,https://www.facebook.com/profile.php?id=100063827799818
迪仰露營區,南投縣,信義鄉,120.8871606,23.6006283,望和巷12-4號,,985925488,http://www.facebook.com/Diang.1990
雙龍部落伊希岸農場露營區,南投縣,信義鄉,120.9473155,23.7645348,無,,963275383,
吉娜田園露營區,南投縣,信義鄉,120.8829127,23.6281524,信筆巷173號,,980277042,https://www.facebook.com/ginaesu1125/
長城高山休閒農莊,南投縣,信義鄉,120.9388046,23.7649701,雙龍村光復巷5鄰89-6號,,937769212,https://www.facebook.com/ZhangChengGaoShanXiuJianNongZhuang/?locale=zh_TW
山谷露瑪露營區,南投縣,信義鄉,120.96807,23.79193,地利村,,933475595,
瑪兒莎莎 Mal-Sa Sa 露營區,南投縣,信義鄉,120.886752,23.600552,望美村望和巷12-3號,,928237348,https://www.facebook.com/malsasa123/info?tab=page_info
五餅二魚咖啡露營,南投縣,信義鄉,120.8884375,23.6020664,望鄉部落聯絡道路127號,,980110406,https://www.facebook.com/enjoyofcoffee/
久玉營地,南投縣,信義鄉,,,聯絡地址：潭南村和平巷38號,909796381,909796381,
Tama singhu 天使營地,南投縣,信義鄉,120.94167,23.7827,雙龍村雙龍林道,,939364453,
邦谷安楠樹屋休閒營地,南投縣,信義鄉,120.945272,23.7872841,光復巷79之8號,,958494049,
塔古斯戶外營地,南投縣,信義鄉,120.8853944,23.6031534,望和巷卡里布安村,,912455489,https://www.facebook.com/Taqus001/
久美瑪夏兒露營區,南投縣,信義鄉,120.88347,23.61309,無,,968325035,
住在玉山園,南投縣,信義鄉,120.9250592,23.5396956,,,931543048,https://www.facebook.com/profile.php?id=100063868091304
達洛鞍休閒民宿,南投縣,信義鄉,120.9404075,23.7979974,地利村開信巷31之6旁,,911742386,http://daluoan.mmweb.tw/
甲一仙營地,南投縣,信義鄉,120.863095,23.670314,自強村6鄰陽和巷12號,492791377,919055002,https://www.facebook.com/pamcampsite/timeline
惠源營地,南投縣,信義鄉,120.8743957,23.628765,無,,985599338,
小烏坵露營區,南投縣,信義鄉,120.9493288,23.7846861,光復巷8號,,925272388,
陌上冬梅露營區,南投縣,信義鄉,120.8637202,23.6887889,新開巷11之9號,,975790508,
曉樂園露營區.南投住宿,南投縣,南投市,120.6603699,23.945363,吉利路126號,,975778598,
心無境園區,南投縣,南投市,120.6511792,23.9424079,鳳山路742號,988299922,919299922,
黃金雨露營區,南投縣,埔里鎮,120.9445306,24.0269414,南投縣埔里鎮西安路三段118號,,985261246,https://www.facebook.com/ï¼E9ï¼BBï¼83ï¼E9ï¼87ï¼91ï¼E9ï¼9Bï¼A8ï¼E9ï¼9Cï¼B2ï¼E7ï¼87ï¼9Fï¼E5ï¼8Dï¼80-590559401344832/
廣成宋爸農場,南投縣,埔里鎮,120.945728,24.035047,中成路8-1號,,928310751,http://www.songfatherfarm.com/
樂活森林農場,南投縣,埔里鎮,120.9277077,23.9351106,桃米路55-1號,,937219523,http://www.lohaforest.com/
ToMe桃米生態露營區,南投縣,埔里鎮,120.9032391,23.943899,種瓜路66-1號,,930012167,https://www.facebook.com/tomecampsite/
玫花露,南投縣,埔里鎮,120.9445926,24.0051808,東峰路18號,912687662,972326389,https://www.facebook.com/groups/RoseCampsite168
遇見東平莊薗,南投縣,埔里鎮,120.9523112,24.0330862,覆金路21之1號,,932539586,https://www.facebook.com/yjdp460/
埔里春天休閒農場,南投縣,埔里鎮,120.9917219,23.98074975,南投縣埔里鎮中山路一段188號,423375309,,
緣溪行露營區,南投縣,埔里鎮,120.989657,23.976914,南投縣埔里鎮蜈蚣里蜈蚣路57號旁,,937598809,
桃米香露營區,南投縣,埔里鎮,120.9111064,23.9556201,種瓜路33-2號,,935682799,https://www.facebook.com/profile.php?id=100057458147593
桂花庭藝術生態營地,南投縣,埔里鎮,120.9664531,23.9506888,隆生路111巷99-1號,966770686,927500702,
青森咖啡莊園,南投縣,埔里鎮,120.9141908,24.0083594,向善路176號,,928383103,
江山樂活,南投縣,埔里鎮,120.8943295,23.9323221,水上巷68號,,977142575,https://www.facebook.com/1476455339312993/
森露其境渡假村,南投縣,埔里鎮,120.91103,23.95489,種瓜路33-15號,,955067838,
咿喲ㄟ故鄉,南投縣,埔里鎮,120.8908763,23.9597838,種瓜路126-2號,492915368,916793918,http://www.yiyo.com.tw/
雲風箏幸福細活村,南投縣,埔里鎮,120.9105706,23.9346171,水上巷35-1號,,953111262,
青青農場親子露營區,南投縣,埔里鎮,120.9739355,24.0066009,福興路146號,923594859,917526786,https://www.facebook.com/profile.php?id=100063769604885
蔽月山房,南投縣,埔里鎮,120.9206829,23.9387146,水上巷8號,,980548469,https://zh-tw.facebook.com/pg/themoontain/about/?ref=page_internal
幸埔森農場,南投縣,埔里鎮,121.0071906,23.9229739,武界路50-29號,,911103669,https://m.icamping.app/store/hps368
山野星空親子露營區(原龍坑農場親子露營區),南投縣,埔里鎮,120.9697676,24.0180695,南投縣埔里鎮福長路260號,,968605609,https://shanyexingkong.ego.tw/
愛聚時光森林露營區(原名外寓民宿露營區),南投縣,埔里鎮,120.91935,23.95037,種瓜路37-1號,,936288804,
童心園露營區,南投縣,埔里鎮,120.9458441,24.0912063,中成路13之2號,,928348428,
燈火嵐杉野奢露營區inHere,南投縣,埔里鎮,120.915459,23.95648769,種瓜路33-5號,,958998309,
賽德克公主之熊本部親子露營區,南投縣,埔里鎮,121.000647,23.964967,南投縣埔里鎮鯉魚路22-7號,,980618781,https://www.facebook.com/Bearcamground/
愛玩客露營區,南投縣,埔里鎮,120.9260426,23.9405271,桃米巷52-12號,492918346,,
外大坪觀星民宿(嫻安軒觀星民宿),南投縣,埔里鎮,120.9130158,23.9576468,種瓜路33-6號,,931223095,https://zh-tw.facebook.com/pulisas/
綠野森林農場,南投縣,埔里鎮,120.9749549,23.9844096,西安路一段550巷12-1號,,977001535,http://lyuye.ego.tw/?mobile=0
埔里獨角仙親子露營生態園區,南投縣,埔里鎮,120.9228072,24.014235,西安路三段167巷103號,,936175376,
暮雲春樹露營區,南投縣,埔里鎮,120.911101,23.955324,種瓜路33-3號,,933536625,https://www.facebook.com/Pulicamping/
成功秘境露營場,南投縣,埔里鎮,120.8938625,23.9582029,種瓜路120-8號,492910969,972496517,
LOLO農場-休閒露營園區,南投縣,埔里鎮,120.9526784,24.0238723,眉原路3號,,905224119,https://www.facebook.com/LOLOCamping/
福長果園露營區,南投縣,埔里鎮,120.9748803,24.0120246,福長路100 號,,921931984,https://www.facebook.com/fulong.ego.tw
綠舍潭果露營區,南投縣,埔里鎮,120.9993608,23.964508,無,492990259,933553753,https://www.facebook.com/rstg497/
露宿Lùsù Camping,南投縣,埔里鎮,120.903161,23.93748193,水上巷25-1號,,975321550,
湯尼瑪麗露營區,南投縣,埔里鎮,120.9113494,23.9561413,種瓜路,,933219398,https://www.facebook.com/Tonymarycamping
蛙揪愛露營,南投縣,埔里鎮,120.9106732,23.9565188,種瓜路33-9號,,931681148,https://www.facebook.com/wj095506/
桃米山生態露營區,南投縣,埔里鎮,120.9016988,23.9468373,種瓜路52號,,937262758,http://www.red-villa.com.tw/
埔里紫月樹葡萄營地,南投縣,埔里鎮,120.9510149,23.9446445,水墻巷5號,,912982445,https://pulijabuticaba.okgo.tw/?ShopID=7481
合成仙谷露營區,南投縣,埔里鎮,120.9173775,24.0216639,合成巷22號,,953461458,
印象山水,南投縣,埔里鎮,120.89309,23.95995,成功里種瓜路120-9號,,932066835,
茶吾此露生態營地,南投縣,埔里鎮,120.9138034,23.9579079,種瓜路33-13號,968551169,977380860,https://www.facebook.com/teafarmlifecamping/
聽瀑營地,南投縣,埔里鎮,121.0155488,23.9311193,武界路33-8號,,932959361,https://m.icamping.app/store/pltbyd193
顏氏牧場,南投縣,埔里鎮,120.906349,23.9323611,水上巷28號,492912041,937888102,http://yenpasture.com/
龍泉營地,南投縣,埔里鎮,121.0039022,23.9261682,武界路28之10號,,910543983,https://www.facebook.com/Gr.0903568521
農家樂露營區,南投縣,埔里鎮,121.0095793,23.9281687,麒麟里武界路35-3號,,963577718,https://www.facebook.com/kyd3201v/
水墻映月景觀露營區,南投縣,埔里鎮,120.944947,23.944746,水墻巷8-8號,,985845689,http://waterwallmoon.ego.tw/
草湳濕地農場,南投縣,埔里鎮,120.9150979,23.9486386,種瓜路44號,492915455,934065630,http://chiounan.okgo.tw/
水与松森林莊園,南投縣,埔里鎮,120.944817,23.965349,南村路9-7號,,976182893,
宸羽坊衫,南投縣,埔里鎮,120.9409692,23.9465199,桃米路12-15號,,903853827,
樂在足中足球營地,南投縣,草屯鎮,120.7283655,23.966175,股坑巷10-3號,975912778,932561106,https://www.facebook.com/p/%E6%A8%82%E5%9C%A8%E8%B6%B3%E4%B8%AD%E8%B6%B3%E7%90%83%E7%87%9F%E5%9C%B0-100064165506052/?locale=zh_TW
森活家露營渡假山莊,南投縣,草屯鎮,120.7873,23.96713,雙冬里雙龍巷5-20號,,918755265,
七口灶休閒農場,南投縣,草屯鎮,120.7331616,23.9551972,南投縣草屯鎮富頂路股坑巷13-88號,423593968,972886913,https://www.facebook.com/7ks2015/
山茶瀑布露營區,南投縣,草屯鎮,120.8139229,23.985447,南投縣草屯鎮茶鍋路,,906585089,https://www.facebook.com/yl1968/
三乘山露營區,南投縣,草屯鎮,120.7518207,23.9779433,土城里三層巷50號,975023329,937858929,https://facebook.com/threeXmountain/
大衛營露營農場,南投縣,草屯鎮,120.7123936,23.9830662,富德街66巷75號,,932619018,http://www.david-camp.com/
山上的茶樹,南投縣,草屯鎮,120.814046,23.984981,雙冬里山茶巷,,935090930,https://www.facebook.com/teastree/
滾石部落,南投縣,國姓鄉,120.8559988,24.0940834,無,,972777528,https://www.facebook.com/RollingStoneTribe/
浚晟茶葉農場,南投縣,國姓鄉,120.8365219,23.9646946,無,,982581079,https://www.facebook.com/ChunChengLouLuYing
覓境露營x行者咖啡,南投縣,國姓鄉,120.9177878,24.0582624,國姓路25之12號,492462688,910464966,https://www.facebook.com/profile.php?id=100064014848815
趣露營 GOLY,南投縣,國姓鄉,120.8470136,24.0517339,旗洞巷29號,,968704818,
九份二山連興露營區,南投縣,國姓鄉,120.8439553,23.9641667,鳳鳴巷39-6號,,921784737,https://www.facebook.com/lianxing.camping/
港寮枝179景觀農場,南投縣,國姓鄉,120.8313303,23.9455865,南港村長石巷68之6號,,952854008,http://www.camping-179.com/
山水園露營農莊,南投縣,國姓鄉,120.886385,24.090589,大長路117-1號,,987316918,
漾嵐山庄,南投縣,國姓鄉,120.8742079,24.0620309,長流村大長路584之9號,,985678080,https://www.facebook.com/scott19293949/
馬沙露營區,南投縣,國姓鄉,120.874422,24.052274,大長路616-1號,,988298967,
長豐露營區,南投縣,國姓鄉,120.8543197,24.1158444,東二巷116-16號,,931640968,https://www.facebook.com/profile.php?id=100063652465104
沐光山居2歐瑪魯渡假莊園(原沐光山居),南投縣,國姓鄉,120.88587,24.06124,南投縣國姓鄉長北路90-2號,,958566731,https://www.facebook.com/thedawnvalley/
